,Dataset#,L,att_1,att_2,att_3,att_4
11,62,34,0.731,0.6355,0.6468,0.6218
12,62,37,0.7483,0.7101,0.6189,0.7146
13,62,40,0.6091,0.5514,0.6169,0.6266
14,62,43,0.731,0.6329,0.5504,0.647
15,62,46,0.6611,0.5367,0.4566,0.6419
16,62,49,0.6354,0.7363,0.548,0.6384
17,62,52,0.5475,0.5202,0.6425,0.5489
18,62,55,0.5309,0.7356,0.6876,0.7398
19,62,58,0.6242,0.5454,0.7121,0.8305
20,62,61,0.4503,0.6039,0.6264,0.7419
21,62,64,0.7352,0.6198,0.7242,0.4454
22,62,67,0.7193,0.4569,0.6401,0.7382
23,62,70,0.6298,0.6436,0.4724,0.4663
24,62,73,0.6924,0.4643,0.6418,0.643
25,62,76,0.6351,0.5562,0.3626,0.4368
26,62,79,0.6386,0.6486,0.6483,0.5482
27,62,82,0.6178,0.7555,0.8199,0.4631
28,62,85,0.7103,0.7153,0.8067,0.6489
29,62,88,0.6633,0.5658,0.6541,0.4534
30,62,91,0.5619,0.5458,0.5362,0.7182
31,62,94,0.4059,0.4537,0.559,0.4285
32,62,97,0.5433,0.6334,0.7154,0.6382
33,62,100,0.6228,0.7178,0.6115,0.5365
34,62,103,0.6308,0.4717,0.7428,0.731
35,62,106,0.7189,0.3626,0.733,0.5305
36,62,109,0.4397,0.6055,0.5552,0.7003
37,62,112,0.5389,0.612,0.6053,0.5397
38,62,115,0.7209,0.5339,0.7181,0.6269
39,62,118,0.7054,0.5298,0.8301,0.8116
40,62,121,0.7284,0.6024,0.6526,0.6271
41,62,124,0.7157,0.5511,0.6369,0.7251
42,62,127,0.5211,0.4503,0.6165,0.6574
43,62,130,0.6565,0.6321,0.62,0.4494
44,62,133,0.5368,0.605,0.5585,0.5375
45,62,136,0.7376,0.5484,0.6325,0.8103
46,62,139,0.6876,0.6518,0.4503,0.4476
47,62,142,0.5491,0.4559,0.657,0.6898
48,62,145,0.4543,0.7956,0.6339,0.7192
49,62,148,0.5432,0.6492,0.6268,0.7983
50,62,151,0.385,0.7074,0.5417,0.4608
51,62,154,0.4403,0.5246,0.6603,0.6226
52,62,157,0.5466,0.5431,0.531,0.6106
53,62,160,0.7183,0.5425,0.6359,0.7983
54,62,163,0.7061,0.5523,0.6886,0.625
55,62,166,0.5393,0.536,0.535,0.7202
56,62,169,0.4863,0.3858,0.5497,0.3099
57,62,172,0.2179,0.3754,0.2616,0.4511
58,62,175,0.2179,0.2179,0.07234,0.2179
59,62,178,0.217,0.2903,0.2179,0.2179
60,62,181,0.2179,0.1447,0.07324,0.1447
61,62,184,0.1456,0.2179,0.217,0.1456
62,62,187,0.217,0.2179,0.07234,0.217
63,62,190,0.217,0.2179,0,0.1456
64,62,193,0.1456,0.2179,0.1447,0.217
65,62,196,0.3626,0.1447,0.1447,0.1456
66,62,199,0.1456,0.1447,0.2903,0.217
67,62,202,0.1456,0.2903,0.1447,0.2179
68,62,205,0.2894,0.2179,0.07234,0
69,62,208,0.2179,0.2179,0.2179,0.217
70,62,211,0.2179,0.2903,0.1447,0.217
71,62,214,0.217,0.2179,0.2903,0.1447
72,62,217,0.07234,0.217,0.1447,0.2179
73,62,220,0.2903,0.1456,0.2179,0.07234
74,62,223,0.07234,0.217,0.1447,0.07234
75,62,226,0.1456,0.2894,0.1456,0.1447
76,62,229,0.2903,0.07234,0.1447,0.217
77,62,232,0.1447,0.1447,0.3626,0.1456
78,62,235,0.07324,0.217,0.1456,0.2179
79,62,238,0.07324,0.07234,0.217,0
80,62,241,0.217,0.07234,0.1456,0.217
81,62,244,0.07234,0.1447,0.1456,0.07324
82,62,247,0.1447,0.07234,0.2179,0.1447
83,62,250,0.07234,0.1456,0.2179,0.2903
84,62,253,0.2903,0.2179,0.1447,0.2903
85,62,256,0.217,0.07234,0.1447,0.3626
86,62,259,0.2903,0.1447,0.2179,0
87,62,262,0.2179,0.1447,0.2903,0.2179
88,62,265,0.1447,0.2903,0.07234,0.07234
89,62,268,0.2179,0.217,0.217,0.2179
90,62,271,0.1456,0.2179,0.07234,0.1447
91,62,274,0.2179,0.1447,0.07234,0.07234
92,62,277,0.1447,0.2179,0.1456,0.217
93,62,280,0.07324,0.2179,0.07234,0.07234
94,62,283,0.2903,0.1447,0.2179,0.2179
95,62,286,0.2179,0.2894,0.07234,0.1447
96,62,289,0.2903,0.1456,0,0.2179
97,62,292,0.1447,0.2179,0.07234,0.07234
98,62,295,0.1456,0.1456,0,0.1447
99,62,298,0.1447,0.07234,0.2903,0.1447
,Dataset#,L,att_1,att_2,att_3,att_4
0,63,1,0.5269,0.5517,0.5486,0.5408
1,63,4,0.6141,0.6087,0.5794,0.5953
2,63,7,0.6302,0.6415,0.6333,0.602
3,63,10,0.6235,0.663,0.6112,0.6134
4,63,13,0.6164,0.6125,0.6165,0.6102
5,63,16,0.6389,0.6205,0.6001,0.6183
6,63,19,0.6108,0.6544,0.6296,0.6309
7,63,22,0.6104,0.6007,0.608,0.6334
8,63,25,0.6314,0.5905,0.6397,0.6098
9,63,28,0.6239,0.6237,0.6486,0.6374
10,63,31,0.6195,0.6503,0.6364,0.5941
11,63,34,0.6223,0.6272,0.6307,0.5566
12,63,37,0.4248,0.5052,0.5428,0.5578
13,63,40,0.4407,0.5665,0.4764,0.6366
14,63,43,0.5283,0.5249,0.4166,0.5064
15,63,46,0.4263,0.3569,0.3396,0.5494
16,63,49,0.5614,0.273,0.3692,0.433
17,63,52,0.4121,0.4188,0.6518,0.4326
18,63,55,0.5325,0.6088,0.372,0.5485
19,63,58,0.515,0.4744,0.4073,0.4658
20,63,61,0.4125,0.4582,0.6197,0.3928
21,63,64,0.4108,0.6414,0.4622,0.5657
22,63,67,0.4476,0.5113,0.4285,0.4424
23,63,70,0.4361,0.5684,0.5224,0.5439
24,63,73,0.6434,0.426,0.6337,0.6437
25,63,76,0.3836,0.483,0.3533,0.4457
26,63,79,0.4489,0.5697,0.3317,0.6139
27,63,82,0.2968,0.5344,0.3171,0.4813
28,63,85,0.3443,0.3551,0.5146,0.3556
29,63,88,0.4315,0.4201,0.2811,0.4383
30,63,91,0.4562,0.5624,0.4115,0.5197
31,63,94,0.5699,0.5493,0.4354,0.5587
32,63,97,0.5252,0.518,0.5296,0.1371
33,63,100,0.4485,0.5596,0.5287,0.5321
34,63,103,0.5609,0.3634,0.4451,0.4521
35,63,106,0.3797,0.3614,0.356,0.3455
36,63,109,0.3307,0.358,0.4558,0.5785
37,63,112,0.5159,0.4325,0.3676,0.5053
38,63,115,0.5658,0.5348,0.4648,0.4251
39,63,118,0.2129,0.4879,0.3565,0.4458
40,63,121,0.6054,0.3992,0.2775,0.4482
41,63,124,0.3859,0.5098,0.4223,0.5342
42,63,127,0.6168,0.6222,0.5451,0.6542
43,63,130,0.5384,0.6115,0.3506,0.5292
44,63,133,0.2705,0.4861,0.4973,0.412
45,63,136,0.5353,0.2644,0.341,0.4751
46,63,139,0.3603,0.4727,0.5264,0.305
47,63,142,0.392,0.3474,0.4331,0.4044
48,63,145,0.2573,0.5475,0.4727,0.409
49,63,148,0.5079,0.3991,0.4564,0.3614
50,63,151,0.3776,0.5421,0.2514,0.4771
51,63,154,0.4304,0.4249,0.4129,0.3609
52,63,157,0.5471,0.4928,0.3497,0.4874
53,63,160,0.5288,0.448,0.6435,0.4399
54,63,163,0.5397,0.4659,0.6233,0.4336
55,63,166,0.4492,0.3327,0.3505,0.2405
56,63,169,0.1428,0.1609,0.1703,0.06794
57,63,172,0.1025,0.0346,0.0346,0.06794
58,63,175,0.1038,0.0692,0.0346,0.1025
59,63,178,0.0346,0.0346,0.0346,0
60,63,181,0.1371,0.0346,0.0692,0
61,63,184,0.1717,0.06794,0.0692,0.0692
62,63,187,0.0346,0.0346,0,0.1025
63,63,190,0,0.1038,0.06794,0.06794
64,63,193,0.1038,0.1717,0.0692,0.0346
65,63,196,0.06794,0.06794,0.0346,0.0346
66,63,199,0.0692,0.0692,0.1025,0
67,63,202,0,0,0.0346,0.0346
68,63,205,0.1038,0.0692,0.0346,0.0692
69,63,208,0.1371,0.06794,0.03334,0.06794
70,63,211,0.1025,0.0692,0,0.0346
71,63,214,0.1025,0.1038,0,0.06794
72,63,217,0.1371,0.03334,0.06794,0.1025
73,63,220,0.03334,0.0346,0.0692,0.0346
74,63,223,0.0692,0.0692,0.1384,0.1384
75,63,226,0.1038,0.0346,0.0692,0
76,63,229,0.1371,0.0692,0.0346,0.0346
77,63,232,0.1038,0.0346,0.1038,0.06794
78,63,235,0.1038,0.1038,0.1025,0
79,63,238,0.03334,0.0346,0.0692,0
80,63,241,0.0346,0.0346,0,0.0346
81,63,244,0.06794,0.0346,0.1025,0.06794
82,63,247,0.0692,0.0346,0.1371,0.03334
83,63,250,0.06794,0.0346,0.06794,0.1371
84,63,253,0.03334,0.0692,0.0346,0
85,63,256,0.0692,0.03334,0.1025,0.03334
86,63,259,0.0346,0.1025,0.06794,0.1384
87,63,262,0.0346,0.1025,0.1038,0.0346
88,63,265,0.06794,0.0346,0.03334,0.1371
89,63,268,0.0692,0.0346,0.03334,0.1025
90,63,271,0.0346,0.0692,0.06794,0.0692
91,63,274,0,0.0692,0.1038,0.0692
92,63,277,0.06794,0.0346,0.0346,0.0692
93,63,280,0.1384,0.06794,0.0346,0.1025
94,63,283,0.0346,0,0.0692,0.1025
95,63,286,0.06794,0.0692,0.06794,0.06794
96,63,289,0,0.0346,0.0692,0.1371
97,63,292,0,0,0.03334,0.0692
98,63,295,0.0692,0.06794,0.0346,0.1025
99,63,298,0.06794,0.1371,0.03334,0.1371
,Dataset#,L,att_1,att_2,att_3,att_4
0,64,1,1,1,1,1
1,64,4,1,1,1,1
2,64,7,1,1,1,1
3,64,10,1,1,1,1
4,64,13,1,1,0.9966,1
5,64,16,1,1,1,1
6,64,19,1,1,1,1
7,64,22,1,1,1,1
8,64,25,1,1,1,0.9983
9,64,28,1,1,1,1
10,64,31,0.8728,0.9983,1,1
11,64,34,1,1,1,1
12,64,37,1,0.872,1,0.8728
13,64,40,1,1,1,1
14,64,43,0.872,0.9812,0.8718,0.8718
15,64,46,0.8718,1,1,0.8718
16,64,49,0.8728,0.872,1,0.9792
17,64,52,0.7389,1,0.7457,1
18,64,55,1,1,1,1
19,64,58,0.743,0.8718,0.6167,0.872
20,64,61,0.8,0.6177,0.872,0.9965
21,64,64,0.7447,0.7447,0.9888,0.7415
22,64,67,0.8711,0.9933,1,0.9983
23,64,70,0.7449,0.872,0.6167,0.7449
24,64,73,0.8728,0.872,0.8718,0.7449
25,64,76,1,0.8728,0.8718,0.8711
26,64,79,0.8718,0.8718,0.8728,0.8728
27,64,82,0.8728,0.7449,0.7447,0.8718
28,64,85,0.8593,0.8718,0.8718,0.7447
29,64,88,0.7447,0.7439,0.8728,0.8701
30,64,91,0.7447,0.872,0.8728,0.7457
31,64,94,0.5457,0.8728,0.8711,0.9917
32,64,97,1,0.6165,0.9666,0.7318
33,64,100,0.8718,0.6167,0.7211,0.8718
34,64,103,0.8728,0.9983,0.8599,0.7449
35,64,106,0.7439,0.7447,1,0.7447
36,64,109,0.8704,0.7167,0.7439,0.8718
37,64,112,0.6175,0.4893,0.8718,0.6157
38,64,115,0.7449,0.6167,0.6167,0.7384
39,64,118,0.6167,0.7457,0.6175,0.7339
40,64,121,0.7277,0.6117,0.7447,0.8676
41,64,124,0.7439,0.7447,0.6165,0.7447
42,64,127,0.6142,0.9868,0.7439,0.7447
43,64,130,0.6107,0.6167,0.7439,0.4895
44,64,133,0.8687,0.8728,0.7449,0.7436
45,64,136,0.8728,0.4895,0.7439,0.6165
46,64,139,0.7447,0.6165,0.9912,0.6165
47,64,142,0.8718,0.8,0.7447,0.8677
48,64,145,0.4885,0.7237,0.6175,0.7447
49,64,148,0.9837,0.7449,0.7422,0.8701
50,64,151,0.7447,0.7449,0.6175,0.7447
51,64,154,0.8718,0.6165,0.6157,0.4878
52,64,157,0.872,0.6008,0.6167,0.8684
53,64,160,0.4895,0.8638,0.857,0.6116
54,64,163,0.8695,0.743,0.7447,0.8728
55,64,166,0.7457,0.6175,0.8728,0.8728
56,64,169,0.6175,0.5439,0.6718,0.6728
57,64,172,0.3436,0.2728,0.1447,0.2895
58,64,175,0.472,0.2165,0.3457,0.2701
59,64,178,0.2728,0.2728,0.2,0.07284
60,64,181,0.07204,0.1447,0.5447,0.2167
61,64,184,0.3614,0.07182,0.3449,0.1449
62,64,187,0.2175,0.07204,0.2885,0
63,64,190,0.1447,0.2895,0.2167,0.1447
64,64,193,0.2167,0.1449,0.1449,0.2157
65,64,196,0.2167,0.2167,0.2895,0.4132
66,64,199,0.2165,0.1447,0.1449,0.2893
67,64,202,0.3614,0.2167,0.1447,0.2157
68,64,205,0.07182,0.2167,0.2175,0.2157
69,64,208,0.1436,0.1439,0.2167,0.3614
70,64,211,0.4167,0.2895,0.1439,0.1447
71,64,214,0.2157,0.1447,0.2175,0.3614
72,64,217,0.1449,0.1447,0.2167,0.07284
73,64,220,0.2167,0.2157,0.07204,0.4141
74,64,223,0.1457,0.2175,0.2157,0.4167
75,64,226,0.3292,0.07182,0.4893,0.1439
76,64,229,0.2167,0.1457,0.1439,0.2175
77,64,232,0.2165,0.2885,0.1449,0
78,64,235,0.2885,0.07182,0.2167,0.1447
79,64,238,0.1439,0.1447,0,0
80,64,241,0.07182,0.1439,0.2175,0.2895
81,64,244,0,0.1449,0.07284,0.1449
82,64,247,0.1439,0.2157,0.2165,0.1439
83,64,250,0.07284,0.1447,0.07284,0
84,64,253,0.1449,0.2167,0.1449,0.2885
85,64,256,0.07204,0.1447,0.2177,0.2895
86,64,259,0.1449,0.2167,0.2167,0.2175
87,64,262,0.1449,0.2895,0.1447,0.2885
88,64,265,0.1447,0.2895,0,0.07204
89,64,268,0.07284,0.07284,0.2167,0.1447
90,64,271,0.1439,0.1436,0.1436,0.2885
91,64,274,0.07182,0.2893,0.2167,0.1436
92,64,277,0.1449,0.1447,0.2165,0.4165
93,64,280,0.07204,0.2175,0.07204,0.2167
94,64,283,0.2165,0.3614,0.1439,0.2177
95,64,286,0.1439,0.07284,0.1439,0.07284
96,64,289,0.2177,0.1457,0.272,0.2177
97,64,292,0.2895,0.2157,0.07182,0.07182
98,64,295,0.2157,0.2895,0.2157,0.1447
99,64,298,0.2177,0.1457,0.1436,0.07182
,Dataset#,L,att_1,att_2,att_3,att_4
0,65,1,0.4857,0.5248,0.5144,0.5248
1,65,4,0.5655,0.5384,0.5494,0.5849
2,65,7,0.5575,0.5668,0.5923,0.5669
3,65,10,0.5493,0.5466,0.5089,0.5714
4,65,13,0.5673,0.5464,0.5671,0.5321
5,65,16,0.543,0.5098,0.5224,0.5504
6,65,19,0.5814,0.5207,0.5427,0.5133
7,65,22,0.5466,0.5485,0.5532,0.5145
8,65,25,0.5315,0.5274,0.5779,0.5358
9,65,28,0.4804,0.5453,0.5,0.4765
10,65,31,0.536,0.4843,0.5214,0.5133
11,65,34,0.5353,0.571,0.5454,0.5261
12,65,37,0.4222,0.48,0.536,0.5578
13,65,40,0.5004,0.5682,0.4943,0.5078
14,65,43,0.528,0.5147,0.5231,0.4931
15,65,46,0.4579,0.4608,0.5254,0.4466
16,65,49,0.5483,0.5113,0.4484,0.5397
17,65,52,0.4457,0.4201,0.4431,0.5376
18,65,55,0.4609,0.5355,0.5098,0.4914
19,65,58,0.5273,0.4814,0.4806,0.4462
20,65,61,0.5118,0.542,0.5332,0.4509
21,65,64,0.4493,0.3852,0.4816,0.3847
22,65,67,0.4345,0.4704,0.4951,0.5281
23,65,70,0.5344,0.3685,0.3532,0.4444
24,65,73,0.5791,0.3353,0.4611,0.531
25,65,76,0.4119,0.4621,0.4215,0.4211
26,65,79,0.4793,0.3558,0.4686,0.4249
27,65,82,0.3926,0.4533,0.416,0.4961
28,65,85,0.4378,0.466,0.5283,0.4543
29,65,88,0.4451,0.5286,0.5265,0.4872
30,65,91,0.4687,0.1737,0.4582,0.4831
31,65,94,0.4652,0.4864,0.4994,0.4402
32,65,97,0.3928,0.3927,0.4422,0.2792
33,65,100,0.3854,0.4505,0.3869,0.5355
34,65,103,0.471,0.4135,0.4374,0.3228
35,65,106,0.5252,0.4461,0.5186,0.4524
36,65,109,0.4609,0.4954,0.3745,0.448
37,65,112,0.4652,0.5638,0.5311,0.4286
38,65,115,0.3655,0.3582,0.2533,0.3817
39,65,118,0.2735,0.3301,0.4227,0.4026
40,65,121,0.4016,0.4307,0.4856,0.465
41,65,124,0.4773,0.4681,0.2873,0.4959
42,65,127,0.329,0.3732,0.3444,0.2877
43,65,130,0.3424,0.4209,0.343,0.297
44,65,133,0.3649,0.4116,0.4192,0.4944
45,65,136,0.4915,0.2771,0.5223,0.3723
46,65,139,0.4409,0.3335,0.3861,0.4505
47,65,142,0.3343,0.2767,0.2907,0.3238
48,65,145,0.3485,0.4574,0.3616,0.2807
49,65,148,0.2203,0.3202,0.424,0.3343
50,65,151,0.2533,0.3749,0.4436,0.4392
51,65,154,0.4007,0.4718,0.332,0.4033
52,65,157,0.4279,0.4224,0.3234,0.3451
53,65,160,0.3812,0.4294,0.4624,0.4539
54,65,163,0.325,0.3625,0.3709,0.26
55,65,166,0.4206,0.2256,0.4846,0.2418
56,65,169,0.1307,0,0.2159,0.3249
57,65,172,0.1307,0.1992,0.1849,0.2011
58,65,175,0.1722,0.1298,0.2002,0.1737
59,65,178,0.1429,0,0,0.08684
60,65,181,0.08572,0.1737,0.2248,0.03902
61,65,184,0.1679,0,0.1617,0.04294
62,65,187,0.1933,0.0439,0.04294,0.08684
63,65,190,0.08684,0.1367,0.2032,0.0439
64,65,193,0.0878,0.2409,0.08684,0.1365
65,65,196,0.04294,0.0439,0.1387,0.0439
66,65,199,0.0878,0.1298,0.04294,0.0439
67,65,202,0.04294,0.1409,0,0.0439
68,65,205,0.0878,0.0878,0.04294,0.0439
69,65,208,0.0439,0,0.1756,0.08684
70,65,211,0.08684,0.1448,0.1251,0.08684
71,65,214,0,0.0878,0.2176,0.0439
72,65,217,0,0.0439,0.0878,0.08588
73,65,220,0,0.0439,0.08588,0.181
74,65,223,0.04294,0,0.1699,0.08684
75,65,226,0.04294,0.1964,0.08588,0.1272
76,65,229,0.08684,0.0439,0.0439,0.0878
77,65,232,0.0439,0.08684,0.04294,0
78,65,235,0.04294,0.08588,0.0878,0.04294
79,65,238,0.08684,0.1298,0.1298,0.0878
80,65,241,0.04294,0.04294,0.04294,0.0439
81,65,244,0.0878,0,0.0439,0.0439
82,65,247,0,0,0.1298,0.04294
83,65,250,0.0878,0.1307,0.1307,0.1307
84,65,253,0.1307,0.0439,0.1307,0.08684
85,65,256,0.1746,0.08684,0.08684,0.0439
86,65,259,0.04294,0,0.1307,0.04294
87,65,262,0.08684,0.04294,0.1746,0.1298
88,65,265,0.0439,0,0.1307,0.1298
89,65,268,0,0.1298,0.1737,0.1298
90,65,271,0.08684,0.0878,0.0439,0
91,65,274,0.08684,0.0439,0.08684,0.0878
92,65,277,0.0439,0.0878,0.0878,0.08684
93,65,280,0.1307,0.0439,0.0439,0
94,65,283,0.08684,0.1737,0.08588,0.04294
95,65,286,0.0439,0.1746,0.1307,0.08684
96,65,289,0.1307,0,0.0878,0
97,65,292,0.08684,0,0.1298,0.08684
98,65,295,0.0439,0.04294,0.0439,0.04294
99,65,298,0.0878,0.1298,0.0439,0.1307
,Dataset#,L,att_1,att_2,att_3,att_4
0,66,1,0.4039,0.3919,0.4224,0.4067
1,66,4,0.4212,0.4166,0.4336,0.4117
2,66,7,0.4081,0.4351,0.3957,0.4486
3,66,10,0.4312,0.4091,0.4085,0.4277
4,66,13,0.3994,0.4178,0.4324,0.4172
5,66,16,0.3563,0.391,0.4207,0.4188
6,66,19,0.4218,0.4069,0.3925,0.399
7,66,22,0.4166,0.3984,0.4088,0.4021
8,66,25,0.4068,0.4098,0.4232,0.4327
9,66,28,0.4152,0.4004,0.3961,0.3922
10,66,31,0.3892,0.3741,0.4237,0.4047
11,66,34,0.3784,0.3905,0.3175,0.3468
12,66,37,0.411,0.3842,0.411,0.3389
13,66,40,0.3935,0.4067,0.3712,0.3784
14,66,43,0.3892,0.3738,0.3492,0.3571
15,66,46,0.3643,0.4361,0.3273,0.3527
16,66,49,0.3812,0.3496,0.4251,0.3975
17,66,52,0.3633,0.3123,0.4184,0.3319
18,66,55,0.4178,0.4013,0.4287,0.3396
19,66,58,0.3549,0.3453,0.3503,0.3838
20,66,61,0.3571,0.351,0.326,0.2975
21,66,64,0.3533,0.3526,0.3615,0.2902
22,66,67,0.3239,0.4102,0.3973,0.3604
23,66,70,0.375,0.3777,0.3165,0.208
24,66,73,0.2817,0.3741,0.4276,0.4001
25,66,76,0.3517,0.3338,0.2624,0.3604
26,66,79,0.2703,0.3387,0.2497,0.4133
27,66,82,0.3192,0.3831,0.4024,0.3548
28,66,85,0.3547,0.3422,0.3643,0.2553
29,66,88,0.2896,0.3245,0.3685,0.3617
30,66,91,0.374,0.2283,0.2503,0.3061
31,66,94,0.2261,0.426,0.32,0.3634
32,66,97,0.2406,0.3947,0.216,0.2681
33,66,100,0.2989,0.2798,0.3617,0.3136
34,66,103,0.2291,0.3703,0.3328,0.3111
35,66,106,0.4204,0.3409,0.2423,0.2112
36,66,109,0.2882,0.3259,0.3549,0.3618
37,66,112,0.2879,0.2876,0.2802,0.3695
38,66,115,0.3682,0.2825,0.2541,0.291
39,66,118,0.3134,0.3097,0.2738,0.3621
40,66,121,0.2324,0.3077,0.3452,0.2681
41,66,124,0.2463,0.3029,0.2539,0.3462
42,66,127,0.3269,0.3765,0.2981,0.3607
43,66,130,0.2305,0.3483,0.3727,0.3423
44,66,133,0.3095,0.2689,0.3823,0.2843
45,66,136,0.2774,0.2779,0.3055,0.3041
46,66,139,0.2328,0.2195,0.3154,0.1782
47,66,142,0.2505,0.2184,0.2558,0.4154
48,66,145,0.1486,0.3487,0.3915,0.2678
49,66,148,0.1873,0.2193,0.2249,0.2978
50,66,151,0.3639,0.247,0.3441,0.2702
51,66,154,0.3054,0.3022,0.3613,0.3063
52,66,157,0.2656,0.3961,0.2426,0.287
53,66,160,0.263,0.3025,0.3303,0.2993
54,66,163,0.2759,0.2282,0.3289,0.175
55,66,166,0.2727,0.2724,0.2732,0.3496
56,66,169,0.1825,0.2379,0.2373,0.1969
57,66,172,0.1114,0.2974,0,0.1804
58,66,175,0.08086,0.0743,0.0743,0.1114
59,66,178,0.0371,0.1505,0.1189,0.1432
60,66,181,0.0371,0.08172,0.0742,0.1587
61,66,184,0.1114,0.0743,0.1115,0.1053
62,66,187,0.0743,0.0372,0.1453,0.0742
63,66,190,0.1165,0.0743,0.1261,0.1046
64,66,193,0.1529,0.1205,0.1486,0.0371
65,66,196,0.1181,0.1589,0.1486,0.1963
66,66,199,0.2649,0.0743,0.126,0.0742
67,66,202,0.1115,0.0742,0.0743,0.1584
68,66,205,0.1115,0.1113,0.09044,0.1702
69,66,208,0.0742,0.0743,0.1652,0.1486
70,66,211,0.1115,0.0742,0.0743,0.1542
71,66,214,0.0742,0.0742,0,0.0372
72,66,217,0.0371,0.0743,0.0371,0.1808
73,66,220,0.1114,0.0742,0,0.0742
74,66,223,0,0,0,0.1115
75,66,226,0.0743,0.1114,0.1135,0.0372
76,66,229,0.0742,0.1113,0.2432,0.1115
77,66,232,0,0,0.0742,0.1471
78,66,235,0.0743,0.0372,0.09962,0.0372
79,66,238,0.1114,0.0742,0.1617,0.0744
80,66,241,0.0371,0.0743,0.0743,0.1113
81,66,244,0.0371,0,0.0372,0.0372
82,66,247,0.1114,0,0.0371,0.1597
83,66,250,0,0.1115,0.1115,0.0743
84,66,253,0.0372,0.0372,0,0.0743
85,66,256,0.0743,0.0372,0.0742,0.0372
86,66,259,0.1114,0.1857,0.0371,0.0372
87,66,262,0.0743,0.0742,0.0742,0.0743
88,66,265,0.1115,0.0372,0.0743,0.0371
89,66,268,0.1485,0.1114,0.1115,0.0743
90,66,271,0.0743,0.0744,0.0371,0
91,66,274,0,0.0743,0.1486,0.0372
92,66,277,0.0372,0,0.0371,0.1114
93,66,280,0.0743,0.0743,0.0371,0.1114
94,66,283,0.0372,0.0742,0.0371,0.0743
95,66,286,0.0743,0.1115,0.1114,0.0742
96,66,289,0.0371,0.1486,0.0742,0.0372
97,66,292,0,0.0742,0.0742,0.1114
98,66,295,0.0743,0.1115,0.0371,0.0371
99,66,298,0.1486,0.1113,0.0742,0.0743
,Dataset#,L,att_1,att_2,att_3,att_4
0,67,1,0.624,0.6225,0.637,0.6283
1,67,4,0.645,0.6364,0.6532,0.6251
2,67,7,0.6482,0.6421,0.6543,0.6552
3,67,10,0.6511,0.6753,0.6466,0.6313
4,67,13,0.6578,0.6491,0.6651,0.6409
5,67,16,0.6679,0.6863,0.6213,0.6511
6,67,19,0.6374,0.6894,0.6112,0.6519
7,67,22,0.6211,0.6573,0.5741,0.6016
8,67,25,0.6153,0.6202,0.6039,0.6217
9,67,28,0.5817,0.6217,0.6381,0.6363
10,67,31,0.5332,0.5525,0.5938,0.5309
11,67,34,0.6661,0.493,0.5871,0.4612
12,67,37,0.5421,0.5504,0.5489,0.5416
13,67,40,0.5642,0.5012,0.5268,0.5922
14,67,43,0.5371,0.4612,0.5351,0.4874
15,67,46,0.5517,0.5696,0.5842,0.5176
16,67,49,0.5048,0.6182,0.5537,0.6044
17,67,52,0.5048,0.5664,0.5065,0.5383
18,67,55,0.5496,0.5029,0.4943,0.4996
19,67,58,0.4991,0.524,0.5334,0.5278
20,67,61,0.5832,0.4612,0.5524,0.4991
21,67,64,0.5467,0.493,0.5484,0.5651
22,67,67,0.4941,0.593,0.5328,0.5324
23,67,70,0.5329,0.5769,0.5335,0.6265
24,67,73,0.5596,0.4612,0.5017,0.5589
25,67,76,0.4952,0.5227,0.5369,0.4612
26,67,79,0.5896,0.5244,0.4612,0.4877
27,67,82,0.528,0.4666,0.5308,0.4612
28,67,85,0.5234,0.5328,0.5387,0.5279
29,67,88,0.5048,0.4945,0.5213,0.5084
30,67,91,0.503,0.5805,0.5343,0.5825
31,67,94,0.4938,0.4612,0.534,0.4884
32,67,97,0.5204,0.4915,0.4843,0.563
33,67,100,0.5795,0.4877,0.524,0.4612
34,67,103,0.493,0.5816,0.5671,0.5271
35,67,106,0.4968,0.4889,0.4894,0.4915
36,67,109,0.5746,0.5294,0.4915,0.4612
37,67,112,0.5089,0.5055,0.4612,0.4612
38,67,115,0.4941,0.5212,0.5325,0.489
39,67,118,0.5084,0.5272,0.4612,0.4996
40,67,121,0.4915,0.5219,0.5616,0.4945
41,67,124,0.4612,0.5055,0.4984,0.4942
42,67,127,0.5774,0.4612,0.5009,0.5697
43,67,130,0.5263,0.4612,0.4612,0.493
44,67,133,0.4612,0.4641,0.4882,0.4884
45,67,136,0.5312,0.5339,0.5095,0.5321
46,67,139,0.4612,0.5633,0.5393,0.4612
47,67,142,0.5205,0.4612,0.4612,0.4612
48,67,145,0.5834,0.5814,0.4964,0.5061
49,67,148,0.4901,0.4612,0.4996,0.4612
50,67,151,0.5206,0.4612,0.4612,0.5373
51,67,154,0.4612,0.4612,0.4949,0.5233
52,67,157,0.4996,0.5657,0.5517,0.489
53,67,160,0.5281,0.4612,0.4877,0.5503
54,67,163,0.5003,0.5237,0.493,0.4612
55,67,166,0.4877,0.4947,0.4805,0.4449
56,67,169,0.493,0.4915,0.4884,0.4612
57,67,172,0.4612,0.4612,0.3956,0.533
58,67,175,0.4944,0.493,0.4612,0.3688
59,67,178,0.4996,0.3693,0.4612,0.3688
60,67,181,0.4897,0.4612,0.4612,0.4996
61,67,184,0.3688,0.2768,0.4915,0.4919
62,67,187,0.4272,0.493,0.3693,0.3991
63,67,190,0.5026,0.3693,0.3469,0.4612
