,Dataset#,L,att_1,att_2,att_3,att_4
39,6,118,0.4051,0.3729,0.3561,0.3723
40,6,121,0.3529,0.3907,0.36,0.3663
41,6,124,0.3448,0.3727,0.3612,0.3129
42,6,127,0.4226,0.3769,0.3162,0.3838
43,6,130,0.3642,0.343,0.4016,0.3108
44,6,133,0.3626,0.3375,0.3777,0.3464
45,6,136,0.3409,0.3445,0.3413,0.3383
46,6,139,0.3278,0.312,0.292,0.4036
47,6,142,0.3913,0.2947,0.3405,0.3536
48,6,145,0.282,0.2271,0.3756,0.3302
49,6,148,0.3544,0.3035,0.2762,0.4001
50,6,151,0.2271,0.3284,0.3541,0.3892
51,6,154,0.2947,0.325,0.357,0.33
52,6,157,0.43,0.2701,0.3937,0.276
53,6,160,0.2186,0.3541,0.3342,0.3015
54,6,163,0.3033,0.3244,0.3176,0.3423
55,6,166,0.4147,0.3655,0.338,0.3616
56,6,169,0.3927,0.3632,0.353,0.388
57,6,172,0.4296,0.332,0.2483,0.3647
58,6,175,0.358,0.3946,0.3555,0.3501
59,6,178,0.2494,0.3622,0.3298,0.2988
60,6,181,0.3118,0.3429,0.344,0.3563
61,6,184,0.3957,0.319,0.3651,0.3744
62,6,187,0.3915,0.3369,0.3558,0.357
63,6,190,0.286,0.3543,0.3191,0.2894
64,6,193,0.3479,0.3432,0.3688,0.3738
65,6,196,0.3631,0.3742,0.41,0.383
66,6,199,0.2751,0.4355,0.3011,0.3187
67,6,202,0.3107,0.1964,0.3486,0.1801
68,6,205,0.3919,0.318,0.341,0.2956
69,6,208,0.3015,0.3819,0.3473,0.2842
70,6,211,0.3539,0.3024,0.2914,0.2522
71,6,214,0.2148,0.3118,0.3878,0.3062
72,6,217,0.2657,0.2959,0.2639,0.355
73,6,220,0.2728,0.3429,0.1842,0.3767
74,6,223,0.3594,0.1809,0.309,0.1489
75,6,226,0.3877,0.2752,0.3644,0.2745
76,6,229,0.3033,0.3147,0.3232,0.3037
77,6,232,0.3209,0.2359,0.3616,0.2685
78,6,235,0.3605,0.05218,0.3583,0.3915
79,6,238,0.2356,0.3223,0.31,0.3195
80,6,241,0.2655,0.3741,0.3531,0.3942
81,6,244,0.3529,0.3192,0.3432,0.3609
82,6,247,0.3511,0.3915,0.289,0.3603
83,6,250,0.1793,0.3246,0.3332,0.4011
84,6,253,0.2898,0.207,0.1649,0.3797
85,6,256,0.312,0.279,0.09878,0.2778
86,6,259,0.3472,0.21,0.3218,0.2821
87,6,262,0.3119,0.3172,0.1541,0.3093
88,6,265,0.3014,0.2583,0.3008,0.2946
89,6,268,0.2512,0.3345,0.08,0.2362
90,6,271,0.2315,0.2395,0.3633,0.119
91,6,274,0.33,0.2736,0.264,0.28
92,6,277,0.211,0.3599,0.1572,0.1349
93,6,280,0.1602,0.2043,0.1691,0.2974
94,6,283,0.254,0.3744,0.2003,0.2979
95,6,286,0.1998,0.06666,0.1551,0.2921
96,6,289,0.2251,0.0994,0.2133,0.4317
97,6,292,0.2983,0.2115,0.1757,0.1271
98,6,295,0.2427,0.2835,0.3498,0.2428
99,6,298,0.2639,0.1805,0.328,0.2217
,Dataset#,L,att_1,att_2,att_3,att_4
0,7,1,0.4388,0.4342,0.4471,0.4727
1,7,4,0.4527,0.4522,0.4599,0.4603
2,7,7,0.4053,0.4531,0.4416,0.4609
3,7,10,0.4364,0.4532,0.4534,0.4495
4,7,13,0.415,0.4292,0.4146,0.433
5,7,16,0.4562,0.4606,0.4552,0.4606
6,7,19,0.4513,0.4251,0.4217,0.4727
7,7,22,0.4452,0.4521,0.4527,0.4172
8,7,25,0.4253,0.4338,0.4546,0.4523
9,7,28,0.4358,0.4253,0.4543,0.4342
10,7,31,0.4294,0.4743,0.3976,0.4387
11,7,34,0.4403,0.412,0.4431,0.4307
12,7,37,0.4354,0.4345,0.4267,0.4702
13,7,40,0.4543,0.4151,0.452,0.4257
14,7,43,0.4089,0.4362,0.4282,0.3973
15,7,46,0.4543,0.4469,0.4234,0.3959
16,7,49,0.4582,0.4268,0.4578,0.4435
17,7,52,0.4661,0.4473,0.457,0.4442
18,7,55,0.4556,0.4621,0.4522,0.4067
19,7,58,0.451,0.4336,0.4454,0.4448
20,7,61,0.438,0.4275,0.4207,0.4586
21,7,64,0.464,0.3886,0.4826,0.4265
22,7,67,0.4104,0.4184,0.42,0.4592
23,7,70,0.4402,0.4285,0.4499,0.4572
24,7,73,0.4216,0.4483,0.4187,0.4549
25,7,76,0.4405,0.434,0.4267,0.4275
26,7,79,0.4241,0.4394,0.4215,0.4458
27,7,82,0.4326,0.4512,0.4419,0.4715
28,7,85,0.4106,0.4398,0.4353,0.4206
29,7,88,0.4656,0.4519,0.4527,0.4708
30,7,91,0.4583,0.474,0.4682,0.4721
31,7,94,0.4623,0.4641,0.4357,0.429
32,7,97,0.4529,0.4519,0.4462,0.4485
33,7,100,0.4198,0.4202,0.4517,0.4141
34,7,103,0.4554,0.4406,0.4371,0.4454
35,7,106,0.4127,0.4448,0.454,0.4571
36,7,109,0.4537,0.4241,0.4239,0.4775
37,7,112,0.4329,0.4743,0.4249,0.461
38,7,115,0.4433,0.459,0.4311,0.4677
39,7,118,0.4231,0.4374,0.4395,0.4255
40,7,121,0.462,0.4613,0.4428,0.4752
41,7,124,0.4344,0.4108,0.466,0.4336
42,7,127,0.4411,0.4305,0.4605,0.4336
43,7,130,0.4435,0.439,0.4065,0.4244
44,7,133,0.4437,0.4413,0.4253,0.4626
45,7,136,0.4318,0.4533,0.4411,0.4471
46,7,139,0.435,0.4491,0.4326,0.4113
47,7,142,0.4298,0.4577,0.4715,0.4664
48,7,145,0.4632,0.4318,0.4676,0.4233
49,7,148,0.4614,0.4796,0.4288,0.4313
50,7,151,0.4894,0.4292,0.4383,0.3617
51,7,154,0.4354,0.4365,0.4628,0.4298
52,7,157,0.4695,0.4355,0.4715,0.4602
53,7,160,0.4753,0.4706,0.3986,0.4564
54,7,163,0.4486,0.472,0.4292,0.4466
55,7,166,0.4634,0.4344,0.4358,0.4508
56,7,169,0.4355,0.4206,0.4368,0.449
57,7,172,0.4393,0.3906,0.4497,0.4489
58,7,175,0.4533,0.4862,0.4438,0.4401
59,7,178,0.4243,0.4376,0.4244,0.4511
60,7,181,0.4382,0.4203,0.4898,0.4583
61,7,184,0.4507,0.4706,0.4387,0.4367
62,7,187,0.4581,0.424,0.4803,0.4466
63,7,190,0.4637,0.435,0.4533,0.445
64,7,193,0.4519,0.4211,0.4663,0.4177
65,7,196,0.45,0.4426,0.4607,0.4185
66,7,199,0.4484,0.4564,0.4669,0.4284
67,7,202,0.3567,0.4271,0.4568,0.4815
68,7,205,0.4626,0.3781,0.4719,0.4189
69,7,208,0.4672,0.4299,0.4388,0.4267
70,7,211,0.4312,0.4512,0.4581,0.4471
71,7,214,0.4507,0.3677,0.4562,0.426
72,7,217,0.4628,0.4537,0.4566,0.419
73,7,220,0.3597,0.4507,0.4759,0.4464
74,7,223,0.4438,0.4453,0.4477,0.4361
75,7,226,0.4538,0.4172,0.2881,0.4536
76,7,229,0.4421,0.4757,0.3598,0.4465
77,7,232,0.3672,0.4175,0.4576,0.4588
78,7,235,0.4665,0.4295,0.3588,0.4419
79,7,238,0.4277,0.4323,0.4116,0.3722
80,7,241,0.4587,0.4273,0.375,0.3612
81,7,244,0.4773,0.4709,0.4435,0.3715
82,7,247,0.4457,0.4883,0.4862,0.449
83,7,250,0.3448,0.4689,0.4822,0.4488
84,7,253,0.4619,0.4595,0.4079,0.3702
85,7,256,0.3397,0.4392,0.388,0.4885
86,7,259,0.4387,0.361,0.4549,0.3701
87,7,262,0.4515,0.3718,0.3805,0.3801
88,7,265,0.4477,0.3433,0.4645,0.4666
89,7,268,0.4427,0.3703,0.3626,0.2861
90,7,271,0.4736,0.3543,0.4676,0.3589
91,7,274,0.4886,0.3436,0.4718,0.3237
92,7,277,0.4521,0.4476,0.3427,0.3656
93,7,280,0.4587,0.4821,0.4711,0.379
94,7,283,0.3625,0.4512,0.3654,0.4551
95,7,286,0.3789,0.3872,0.474,0.3638
96,7,289,0.3647,0.362,0.4733,0.3567
97,7,292,0.2754,0.364,0.4505,0.3665
98,7,295,0.4208,0.4344,0.285,0.445
99,7,298,0.4781,0.4779,0.351,0.4072
,Dataset#,L,att_1,att_2,att_3,att_4
0,8,1,0.633,0.6477,0.6522,0.6468
1,8,4,0.692,0.6923,0.6681,0.6734
2,8,7,0.6967,0.7066,0.692,0.6825
3,8,10,0.6999,0.6986,0.6986,0.6879
4,8,13,0.7075,0.7036,0.6978,0.677
5,8,16,0.6874,0.6883,0.6766,0.6929
6,8,19,0.6819,0.7038,0.6876,0.6702
7,8,22,0.6812,0.7087,0.6976,0.6834
8,8,25,0.6819,0.6921,0.7037,0.6715
9,8,28,0.6923,0.6988,0.6785,0.6994
10,8,31,0.7016,0.6928,0.6849,0.709
11,8,34,0.7073,0.698,0.7087,0.5995
12,8,37,0.708,0.6662,0.6985,0.6872
13,8,40,0.6985,0.6762,0.7356,0.7043
14,8,43,0.6932,0.6777,0.7029,0.5853
15,8,46,0.5888,0.6388,0.6961,0.6908
16,8,49,0.7005,0.5575,0.5822,0.6824
17,8,52,0.6497,0.5939,0.4829,0.7023
18,8,55,0.6659,0.6978,0.557,0.621
19,8,58,0.4225,0.4651,0.5781,0.691
20,8,61,0.6112,0.7098,0.6005,0.7143
21,8,64,0.4993,0.5792,0.5179,0.6221
22,8,67,0.696,0.5084,0.6076,0.4933
23,8,70,0.5362,0.6839,0.5793,0.6013
24,8,73,0.4936,0.519,0.501,0.3198
25,8,76,0.5023,0.5348,0.5903,0.7005
26,8,79,0.5236,0.6153,0.6125,0.4327
27,8,82,0.5075,0.6923,0.54,0.4494
28,8,85,0.7128,0.4891,0.5191,0.4837
29,8,88,0.5937,0.4156,0.5772,0.6624
30,8,91,0.5303,0.6118,0.5354,0.5147
31,8,94,0.4441,0.5016,0.5155,0.6162
32,8,97,0.4172,0.5262,0.6977,0.5995
33,8,100,0.6327,0.7187,0.5262,0.6478
34,8,103,0.6676,0.3826,0.534,0.509
35,8,106,0.4531,0.4296,0.432,0.508
36,8,109,0.5758,0.5103,0.6834,0.3365
37,8,112,0.5198,0.5768,0.477,0.5944
38,8,115,0.6781,0.4343,0.7021,0.509
39,8,118,0.4282,0.6931,0.6017,0.5373
40,8,121,0.6005,0.4358,0.4497,0.4891
41,8,124,0.4332,0.4933,0.6155,0.57
42,8,127,0.545,0.5363,0.6129,0.432
43,8,130,0.643,0.5924,0.5948,0.6863
44,8,133,0.556,0.4488,0.5171,0.546
45,8,136,0.5237,0.7212,0.5961,0.4108
46,8,139,0.6718,0.6263,0.5145,0.5042
47,8,142,0.4126,0.5131,0.6273,0.4933
48,8,145,0.6892,0.4128,0.4933,0.5362
49,8,148,0.5184,0.4016,0.5292,0.6163
50,8,151,0.5969,0.4327,0.6257,0.5043
51,8,154,0.6313,0.6716,0.4056,0.4254
52,8,157,0.4337,0.5145,0.4088,0.6006
53,8,160,0.5971,0.6151,0.483,0.5094
54,8,163,0.4325,0.7003,0.5611,0.5397
55,8,166,0.6315,0.5465,0.4434,0.6886
56,8,169,0.5142,0.5594,0.5149,0.4997
57,8,172,0.4806,0.3702,0.5952,0.5916
58,8,175,0.4872,0.5735,0.3051,0.5746
59,8,178,0.4962,0.5145,0.5928,0.6396
60,8,181,0.4381,0.6031,0.5043,0.59
61,8,184,0.5153,0.5197,0.3365,0.5554
62,8,187,0.4985,0.5977,0.4077,0.5953
63,8,190,0.6281,0.5644,0.529,0.5153
64,8,193,0.4341,0.4447,0.5213,0.526
65,8,196,0.692,0.4123,0.4382,0.5302
66,8,199,0.536,0.346,0.4218,0.4123
67,8,202,0.5145,0.6834,0.5818,0.5698
68,8,205,0.5678,0.5088,0.6711,0.38
69,8,208,0.6751,0.4156,0.5834,0.5893
70,8,211,0.6217,0.3492,0.3089,0.7067
71,8,214,0.4229,0.3811,0.6856,0.5006
72,8,217,0.4912,0.4377,0.3826,0.5412
73,8,220,0.4524,0.3058,0.4243,0.3305
74,8,223,0.4172,0.6026,0.3863,0.443
75,8,226,0.5217,0.5205,0.55,0.5465
76,8,229,0.5252,0.4214,0.5035,0.4626
77,8,232,0.5248,0.4914,0.4429,0.5645
78,8,235,0.4223,0.6156,0.5083,0.5125
79,8,238,0.5391,0.4843,0.4986,0.3273
80,8,241,0.6115,0.4225,0.3513,0.6255
81,8,244,0.4514,0.4194,0.4848,0.5864
82,8,247,0.634,0.3653,0.3811,0.6005
83,8,250,0.4555,0.6019,0.5004,0.4346
84,8,253,0.3191,0.4628,0.5409,0.4284
85,8,256,0.3957,0.441,0.3343,0.4714
86,8,259,0.4613,0.3282,0.5153,0.3391
87,8,262,0.3243,0.3263,0.3474,0.441
88,8,265,0.4081,0.5152,0.4468,0.4566
89,8,268,0.4217,0.4465,0.4922,0.4324
90,8,271,0.4289,0.4206,0.3762,0.4212
91,8,274,0.4576,0.4319,0.3542,0.5729
92,8,277,0.5617,0.6157,0.4223,0.4251
93,8,280,0.4058,0.5449,0.6171,0.3411
94,8,283,0.5899,0.3749,0.4326,0.5158
95,8,286,0.3766,0.622,0.2789,0.2422
96,8,289,0.1512,0.5179,0.655,0.337
97,8,292,0.4446,0.34,0.4955,0.5539
98,8,295,0.4667,0.2743,0.3416,0.5645
99,8,298,0.4384,0.566,0.4878,0.2317
,Dataset#,L,att_1,att_2,att_3,att_4
0,9,1,0.595,0.562,0.58,0.6019
1,9,4,0.5888,0.5586,0.6072,0.6007
2,9,7,0.6,0.6308,0.6003,0.6154
3,9,10,0.5956,0.6008,0.6076,0.6009
4,9,13,0.6027,0.6054,0.6146,0.6366
5,9,16,0.6405,0.6315,0.5823,0.6213
6,9,19,0.6006,0.6038,0.6184,0.5984
7,9,22,0.6247,0.6465,0.6251,0.6179
8,9,25,0.6365,0.6231,0.5829,0.6081
9,9,28,0.6289,0.5858,0.6543,0.6255
10,9,31,0.6032,0.6259,0.5849,0.622
11,9,34,0.5941,0.6039,0.6073,0.6297
12,9,37,0.608,0.5416,0.5996,0.6274
13,9,40,0.6243,0.6101,0.6292,0.6213
14,9,43,0.6136,0.5929,0.6474,0.6476
15,9,46,0.6278,0.5586,0.6068,0.5664
16,9,49,0.6156,0.5653,0.4851,0.5555
17,9,52,0.5592,0.5998,0.5854,0.6468
18,9,55,0.6248,0.5857,0.5806,0.6349
19,9,58,0.6205,0.5722,0.5604,0.6072
20,9,61,0.5045,0.6091,0.6252,0.5391
21,9,64,0.5692,0.6237,0.5928,0.5455
22,9,67,0.56,0.59,0.5931,0.5578
23,9,70,0.5243,0.4973,0.575,0.6289
24,9,73,0.5608,0.604,0.541,0.585
25,9,76,0.54,0.5579,0.5009,0.6031
26,9,79,0.5556,0.531,0.5705,0.6205
27,9,82,0.6163,0.541,0.5247,0.5706
28,9,85,0.6123,0.4801,0.5669,0.598
29,9,88,0.4905,0.6128,0.5984,0.6368
30,9,91,0.5736,0.6262,0.5454,0.506
31,9,94,0.6524,0.5694,0.5668,0.5397
32,9,97,0.6005,0.4599,0.6375,0.5855
33,9,100,0.6339,0.5559,0.5968,0.5585
34,9,103,0.5298,0.6026,0.6253,0.565
35,9,106,0.5899,0.5448,0.5691,0.6031
36,9,109,0.6446,0.6081,0.5946,0.4817
37,9,112,0.4694,0.5626,0.6289,0.5583
38,9,115,0.6196,0.5155,0.4282,0.4485
39,9,118,0.5947,0.5233,0.5821,0.6382
40,9,121,0.5849,0.5072,0.6019,0.4615
41,9,124,0.5287,0.5058,0.5719,0.5802
42,9,127,0.6366,0.4921,0.5309,0.5681
43,9,130,0.6282,0.5353,0.5341,0.5074
44,9,133,0.4497,0.5916,0.4402,0.6098
45,9,136,0.6114,0.5647,0.6118,0.5767
46,9,139,0.5902,0.611,0.5326,0.5707
47,9,142,0.6313,0.5748,0.5137,0.576
48,9,145,0.5634,0.6339,0.6426,0.5205
49,9,148,0.4402,0.487,0.5927,0.5474
50,9,151,0.5393,0.4488,0.4831,0.5212
51,9,154,0.5809,0.5416,0.4828,0.535
52,9,157,0.5391,0.5751,0.5131,0.5626
53,9,160,0.4693,0.5891,0.5514,0.5891
54,9,163,0.634,0.5279,0.484,0.5892
55,9,166,0.5508,0.5459,0.4399,0.4809
56,9,169,0.4831,0.6222,0.5482,0.594
57,9,172,0.5743,0.6423,0.5542,0.6061
58,9,175,0.554,0.6181,0.5503,0.5538
59,9,178,0.56,0.5128,0.5594,0.6092
60,9,181,0.5668,0.5812,0.5745,0.5563
61,9,184,0.5556,0.5198,0.5064,0.5711
62,9,187,0.6171,0.5513,0.5862,0.5541
63,9,190,0.5959,0.5802,0.5264,0.5241
64,9,193,0.5788,0.5473,0.5765,0.6092
65,9,196,0.4364,0.5698,0.4914,0.5206
66,9,199,0.4966,0.5891,0.4859,0.4934
67,9,202,0.4684,0.6165,0.4978,0.5527
68,9,205,0.513,0.6012,0.4487,0.5947
69,9,208,0.4637,0.5601,0.4795,0.5676
70,9,211,0.529,0.4727,0.5422,0.5775
71,9,214,0.4995,0.5552,0.4131,0.5911
72,9,217,0.5938,0.5738,0.5414,0.502
73,9,220,0.4006,0.5803,0.5642,0.4729
74,9,223,0.532,0.5521,0.542,0.5373
75,9,226,0.4921,0.5311,0.403,0.5822
76,9,229,0.5456,0.4245,0.5914,0.5709
77,9,232,0.4976,0.5335,0.5665,0.5252
78,9,235,0.5672,0.5179,0.5098,0.575
79,9,238,0.5672,0.5067,0.6141,0.6125
80,9,241,0.4559,0.5108,0.4617,0.493
81,9,244,0.3636,0.5317,0.4442,0.4917
82,9,247,0.5493,0.5988,0.6121,0.5811
83,9,250,0.566,0.5247,0.48,0.4362
84,9,253,0.5584,0.5381,0.5029,0.5435
85,9,256,0.4359,0.3714,0.5657,0.4457
86,9,259,0.4249,0.4069,0.5036,0.446
87,9,262,0.5003,0.4148,0.5128,0.4716
88,9,265,0.1712,0.5192,0.2352,0.6828
89,9,268,0.5853,0.3969,0.3419,0.4364
90,9,271,0.427,0.497,0.4402,0.536
91,9,274,0.534,0.5325,0.5764,0.5368
92,9,277,0.5394,0.3622,0.5929,0.4799
93,9,280,0.48,0.4976,0.4495,0.3144
94,9,283,0.5157,0.5591,0.6048,0.3938
95,9,286,0.3636,0.4919,0.3617,0.4405
96,9,289,0.4011,0.5854,0.4402,0.551
97,9,292,0.4499,0.552,0.3484,0.5023
98,9,295,0.3145,0.5064,0.4181,0.4569
99,9,298,0.1224,0.5146,0.4712,0.3478
,Dataset#,L,att_1,att_2,att_3,att_4
0,10,1,0.6603,0.6453,0.6409,0.6272
1,10,4,0.6404,0.649,0.6569,0.6523
2,10,7,0.651,0.6562,0.6379,0.6768
3,10,10,0.6684,0.676,0.6644,0.6393
4,10,13,0.6566,0.6456,0.649,0.6526
5,10,16,0.6413,0.642,0.6449,0.663
6,10,19,0.6359,0.6676,0.6706,0.6464
7,10,22,0.6251,0.6608,0.6809,0.6426
8,10,25,0.6482,0.6287,0.6471,0.6539
9,10,28,0.649,0.6214,0.6774,0.6458
10,10,31,0.6124,0.6368,0.6382,0.6151
11,10,34,0.6648,0.661,0.6706,0.6324
12,10,37,0.6344,0.6011,0.6354,0.629
13,10,40,0.6595,0.6692,0.6475,0.6374
14,10,43,0.6369,0.6229,0.6603,0.6595
15,10,46,0.6657,0.6387,0.6578,0.6617
16,10,49,0.6354,0.6075,0.6584,0.6654
17,10,52,0.6394,0.6559,0.6401,0.6426
18,10,55,0.6584,0.6839,0.6473,0.6667
19,10,58,0.6364,0.6676,0.6317,0.6437
20,10,61,0.6228,0.6643,0.6133,0.6574
21,10,64,0.6534,0.6427,0.6214,0.6476
22,10,67,0.6456,0.6508,0.598,0.6281
23,10,70,0.6173,0.6352,0.6742,0.6621
24,10,73,0.6456,0.651,0.6458,0.6125
25,10,76,0.6292,0.6153,0.6597,0.6272
26,10,79,0.6694,0.6534,0.6194,0.6413
27,10,82,0.6272,0.623,0.6482,0.6611
28,10,85,0.6507,0.6347,0.6555,0.6541
29,10,88,0.6403,0.6122,0.619,0.6364
30,10,91,0.6287,0.6037,0.6633,0.6391
31,10,94,0.6516,0.6134,0.6277,0.631
32,10,97,0.6236,0.6581,0.6458,0.6376
33,10,100,0.6379,0.6074,0.6668,0.6364
34,10,103,0.6356,0.6188,0.6612,0.6347
35,10,106,0.6005,0.637,0.6227,0.6518
36,10,109,0.6223,0.6474,0.5908,0.6244
37,10,112,0.6378,0.6179,0.6151,0.6724
38,10,115,0.6614,0.6479,0.6369,0.6236
39,10,118,0.642,0.5918,0.6129,0.6249
40,10,121,0.6484,0.6364,0.6133,0.6463
41,10,124,0.6311,0.6291,0.6264,0.6352
42,10,127,0.6412,0.6605,0.6392,0.619
43,10,130,0.6323,0.6528,0.6243,0.6622
44,10,133,0.5747,0.6634,0.6279,0.6476
45,10,136,0.6215,0.6549,0.6311,0.6124
46,10,139,0.6506,0.6533,0.6031,0.6424
47,10,142,0.6343,0.6302,0.6264,0.5877
48,10,145,0.6275,0.6257,0.6066,0.6228
49,10,148,0.5903,0.6445,0.6394,0.6601
50,10,151,0.6455,0.6102,0.5978,0.6288
51,10,154,0.6597,0.6296,0.6528,0.5965
52,10,157,0.6096,0.604,0.6206,0.616
53,10,160,0.628,0.5962,0.6184,0.5996
54,10,163,0.6162,0.6266,0.6399,0.6245
55,10,166,0.6462,0.6413,0.6188,0.6172
56,10,169,0.6284,0.5819,0.5801,0.6344
57,10,172,0.5746,0.6205,0.6395,0.626
58,10,175,0.6634,0.6015,0.607,0.6528
59,10,178,0.6053,0.6138,0.6091,0.6518
60,10,181,0.5635,0.6502,0.6357,0.594
61,10,184,0.6643,0.6244,0.6002,0.591
62,10,187,0.5889,0.6331,0.5937,0.6493
63,10,190,0.6012,0.624,0.601,0.6281
64,10,193,0.6034,0.6177,0.6278,0.6522
65,10,196,0.5752,0.5986,0.6276,0.6164
66,10,199,0.6362,0.6302,0.6195,0.6412
67,10,202,0.6038,0.637,0.65,0.6228
68,10,205,0.6553,0.6025,0.5809,0.6239
69,10,208,0.5748,0.6165,0.6682,0.606
70,10,211,0.5874,0.6086,0.5951,0.6323
71,10,214,0.606,0.5858,0.6062,0.5914
72,10,217,0.581,0.5788,0.6567,0.5964
73,10,220,0.6409,0.6076,0.5985,0.5911
74,10,223,0.6504,0.4892,0.597,0.6079
75,10,226,0.6189,0.6322,0.5775,0.5967
76,10,229,0.6595,0.6176,0.6094,0.4913
77,10,232,0.5881,0.5968,0.572,0.6226
78,10,235,0.5726,0.6057,0.582,0.6486
79,10,238,0.4486,0.6216,0.5858,0.4887
80,10,241,0.6397,0.6371,0.5944,0.6137
81,10,244,0.6333,0.6446,0.5658,0.5485
82,10,247,0.624,0.5903,0.6201,0.6074
83,10,250,0.6541,0.4888,0.6303,0.6301
84,10,253,0.4853,0.6321,0.5775,0.5779
85,10,256,0.5224,0.6132,0.5847,0.4822
86,10,259,0.5962,0.5748,0.2229,0.5221
87,10,262,0.6046,0.5851,0.5989,0.4923
88,10,265,0.3483,0.6037,0.5662,0.6407
89,10,268,0.5934,0.4759,0.4497,0.594
90,10,271,0.4851,0.6306,0.4684,0.622
91,10,274,0.6116,0.6361,0.6403,0.5867
92,10,277,0.6305,0.4462,0.583,0.4615
93,10,280,0.6089,0.5703,0.607,0.4897
94,10,283,0.5802,0.3792,0.6424,0.6181
95,10,286,0.5914,0.653,0.5992,0.6003
96,10,289,0.5742,0.5551,0.5043,0.5946
97,10,292,0.5943,0.4909,0.6041,0.4802
98,10,295,0.501,0.4363,0.4344,0.4584
99,10,298,0.4612,0.4498,0.6393,0.4371
,Dataset#,L,att_1,att_2,att_3,att_4
0,11,1,0.7599,0.8105,0.7781,0.7926
1,11,4,0.8145,0.7999,0.8024,0.7661
2,11,7,0.8083,0.7921,0.7851,0.8156
3,11,10,0.7692,0.7939,0.8196,0.8259
4,11,13,0.7781,0.7994,0.8312,0.784
5,11,16,0.7977,0.7621,0.7987,0.8045
6,11,19,0.812,0.7726,0.8054,0.8125
7,11,22,0.79,0.8016,0.8241,0.7696
8,11,25,0.8186,0.7916,0.8164,0.7923
9,11,28,0.7883,0.8008,0.8106,0.7994
10,11,31,0.8226,0.8104,0.7985,0.8016
11,11,34,0.8383,0.8314,0.8252,0.8083
12,11,37,0.8107,0.7931,0.8201,0.7687
13,11,40,0.8182,0.8054,0.8014,0.8635
14,11,43,0.8165,0.7944,0.7935,0.8466
15,11,46,0.8008,0.7926,0.7983,0.7923
16,11,49,0.7975,0.8129,0.8199,0.8292
17,11,52,0.7879,0.8034,0.8205,0.8001
18,11,55,0.7507,0.7924,0.7758,0.8119
19,11,58,0.819,0.7365,0.7908,0.8181
20,11,61,0.7466,0.8013,0.7578,0.7962
21,11,64,0.8293,0.8159,0.7944,0.8084
22,11,67,0.7909,0.7794,0.752,0.7457
23,11,70,0.6862,0.8245,0.7885,0.8124
24,11,73,0.7382,0.8058,0.683,0.7417
25,11,76,0.752,0.7951,0.7799,0.7842
26,11,79,0.7816,0.8092,0.7395,0.8013
27,11,82,0.7484,0.8112,0.8201,0.8044
28,11,85,0.7994,0.7903,0.695,0.7773
29,11,88,0.7336,0.7921,0.7769,0.7619
30,11,91,0.708,0.8141,0.7393,0.6767
31,11,94,0.6886,0.8192,0.7218,0.7537
32,11,97,0.7971,0.7242,0.7884,0.6878
33,11,100,0.7716,0.8073,0.7542,0.7904
34,11,103,0.776,0.7852,0.6965,0.735
35,11,106,0.7491,0.7844,0.7405,0.7505
36,11,109,0.8165,0.6209,0.7536,0.7269
37,11,112,0.7564,0.781,0.7064,0.6338
38,11,115,0.7878,0.7471,0.6416,0.6772
39,11,118,0.7837,0.6683,0.7954,0.6834
40,11,121,0.7516,0.7396,0.7561,0.7387
41,11,124,0.7339,0.7503,0.8378,0.7185
42,11,127,0.7967,0.6908,0.8025,0.7452
43,11,130,0.726,0.8222,0.7315,0.6309
44,11,133,0.7394,0.7049,0.7276,0.6872
45,11,136,0.7661,0.7043,0.6913,0.7256
46,11,139,0.6719,0.6715,0.7403,0.5904
47,11,142,0.7416,0.7404,0.7326,0.724
48,11,145,0.6777,0.7337,0.8283,0.7859
49,11,148,0.6247,0.5815,0.7826,0.801
50,11,151,0.709,0.7398,0.6419,0.8057
51,11,154,0.641,0.7465,0.6649,0.7853
52,11,157,0.6779,0.5742,0.6375,0.5901
53,11,160,0.7929,0.7669,0.5722,0.6884
54,11,163,0.6717,0.6845,0.6957,0.6897
55,11,166,0.7285,0.7118,0.6334,0.7332
56,11,169,0.7188,0.7737,0.5795,0.6771
57,11,172,0.7367,0.7528,0.6446,0.6872
58,11,175,0.7198,0.6978,0.5913,0.8292
59,11,178,0.7063,0.563,0.6429,0.7321
60,11,181,0.691,0.6559,0.6358,0.6304
61,11,184,0.6243,0.698,0.6346,0.6988
62,11,187,0.6342,0.7985,0.6865,0.786
63,11,190,0.6719,0.7875,0.6258,0.7393
64,11,193,0.7338,0.7439,0.7003,0.7949
65,11,196,0.6923,0.7867,0.7439,0.6761
66,11,199,0.6925,0.6723,0.5904,0.735
67,11,202,0.6877,0.7346,0.6289,0.6637
68,11,205,0.7568,0.6416,0.627,0.6395
69,11,208,0.5831,0.5957,0.7419,0.7179
70,11,211,0.6811,0.698,0.672,0.6594
71,11,214,0.5252,0.6711,0.7167,0.7347
72,11,217,0.6842,0.7915,0.6612,0.6484
73,11,220,0.5889,0.7932,0.7227,0.7551
74,11,223,0.7358,0.5903,0.5283,0.6338
75,11,226,0.7009,0.616,0.802,0.621
76,11,229,0.5938,0.5236,0.6777,0.7183
77,11,232,0.5626,0.7014,0.6928,0.6307
78,11,235,0.6397,0.7366,0.6298,0.5308
79,11,238,0.6123,0.7383,0.7385,0.4697
